Historical Prices - TA-125
From 31/05/2012 To 29/05/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
02/09/2012,999.59,995.52,993.76,999.40,993.21,511802461
30/08/2012,995.81,995.54,999.59,1000.96,993.90,514182634
29/08/2012,985.48,987.34,995.81,997.86,985.21,512920916
28/08/2012,990.44,988.63,985.48,989.33,984.03,509599381
27/08/2012,986.99,987.78,990.44,992.97,987.44,514549956
26/08/2012,984.51,991.36,986.99,992.09,986.19,512396394
23/08/2012,989.64,994.73,984.51,996.96,983.54,512503936
22/08/2012,993.20,990.70,989.64,993.97,988.52,514839553
21/08/2012,984.13,984.91,993.20,994.65,984.24,516763194
20/08/2012,986.62,986.10,984.13,988.18,983.67,513417850
19/08/2012,982.03,982.49,986.62,988.73,982.25,513949474
16/08/2012,973.82,977.49,982.03,985.43,976.97,513486966
15/08/2012,978.02,976.41,973.82,977.74,973.15,510876683
14/08/2012,972.04,972.48,978.02,978.56,971.28,512941287
13/08/2012,987.84,984.58,972.04,986.29,970.91,511176471
12/08/2012,996.10,994.85,987.84,994.89,984.71,516899737
09/08/2012,999.19,1001.53,996.10,1002.95,994.48,519791181
08/08/2012,999.88,997.35,999.19,999.19,995.30,521383241
07/08/2012,987.88,990.11,999.88,1000.15,989.61,522047322
06/08/2012,988.20,989.71,987.88,990.17,985.68,512091184
05/08/2012,984.48,992.74,988.20,993.81,987.68,512214197
02/08/2012,996.30,991.07,984.48,993.19,984.05,515786263
01/08/2012,996.72,995.93,996.30,997.91,990.49,521455304
31/07/2012,1002.69,1001.61,996.72,1002.32,995.06,520585279
30/07/2012,988.16,1002.97,1002.69,1007.18,1001.15,525183733
26/07/2012,977.14,978.41,988.16,990.50,974.27,517681338
25/07/2012,967.85,962.39,977.14,978.55,962.10,515154006
24/07/2012,960.36,962.52,967.85,968.39,958.86,511069864
23/07/2012,976.46,971.27,960.36,971.46,958.04,507618336
22/07/2012,983.62,977.06,976.46,977.79,974.90,514570111
19/07/2012,967.10,981.49,983.62,986.67,979.34,518136487
18/07/2012,968.81,966.25,967.10,970.28,965.27,516430941
17/07/2012,965.43,967.54,968.81,969.86,960.14,514766394
16/07/2012,968.33,965.78,965.43,965.93,957.48,510116392
15/07/2012,972.83,979.83,968.33,980.89,968.33,509867169
12/07/2012,978.85,975.13,972.83,975.31,971.27,509544103
11/07/2012,984.79,979.31,978.85,980.89,976.91,510815747
10/07/2012,983.57,980.26,984.79,988.37,979.64,512085452
09/07/2012,984.63,984.21,983.57,986.07,981.71,512372714
08/07/2012,990.99,982.71,984.63,986.14,980.27,511563856
05/07/2012,988.42,989.62,990.99,997.31,987.52,514022736
04/07/2012,988.20,990.41,988.42,991.72,987.31,513335844
03/07/2012,986.95,986.14,988.20,991.08,984.79,513061081
02/07/2012,990.06,986.70,986.95,991.20,985.46,513142013
01/07/2012,969.86,988.19,990.06,993.45,988.19,513560528
28/06/2012,978.40,983.83,969.86,984.58,967.07,504639784
27/06/2012,976.43,978.41,978.40,980.63,974.85,509773275
26/06/2012,977.79,976.85,976.43,981.42,972.10,509366875
25/06/2012,989.41,984.42,977.79,985.83,976.66,511803861
24/06/2012,985.12,984.43,989.41,989.41,977.25,519738031
21/06/2012,989.18,983.73,985.12,988.31,983.13,506548694
20/06/2012,994.31,994.06,989.18,995.35,988.98,508415629
19/06/2012,984.15,985.76,994.31,994.31,983.31,510442325
18/06/2012,986.82,991.84,984.15,992.30,980.45,506042676
17/06/2012,972.17,986.20,986.82,987.79,981.73,507088179
14/06/2012,981.25,979.02,972.17,981.72,964.58,503402816
13/06/2012,994.65,994.18,981.25,998.74,981.25,507170566
12/06/2012,996.61,991.69,994.65,994.65,985.11,514209635
11/06/2012,1006.58,1013.30,996.61,1014.01,992.63,516078710
10/06/2012,1002.03,1003.48,1006.58,1006.58,1000.13,520381652
07/06/2012,984.29,991.74,1002.03,1002.03,988.71,520113712
06/06/2012,971.07,978.10,984.29,986.64,977.63,511512723
05/06/2012,966.22,969.55,971.07,972.39,960.99,505592003
04/06/2012,958.76,956.10,966.22,969.41,955.56,505394268
03/06/2012,981.28,958.67,958.76,962.42,956.07,501665225
31/05/2012,967.14,971.92,981.28,981.28,967.83,513707083
