,date,value
451,2015-07-22,1694.46608351
450,2015-07-23,1700.4816682
449,2015-07-27,1692.16410675
448,2015-07-28,1701.49949851
447,2015-07-29,1704.28687663
446,2015-07-30,1703.97613374
445,2015-08-02,1703.72483069
444,2015-08-03,1706.04381341
443,2015-08-04,1696.78726346
442,2015-08-05,1708.9938981
441,2015-08-06,1703.16946587
440,2015-08-09,1698.30259924
439,2015-08-10,1714.64271182
438,2015-08-11,1704.22409047
437,2015-08-12,1693.68599453
436,2015-08-13,1705.43003673
435,2015-08-16,1713.63940334
434,2015-08-17,1711.98019476
433,2015-08-18,1713.5517102
432,2015-08-19,1702.7942232
431,2015-08-20,1687.42963172
430,2015-08-23,1617.71988787
429,2015-08-24,1555.12419481
428,2015-08-25,1599.09972281
427,2015-08-26,1579.74065478
426,2015-08-27,1586.83743402
425,2015-08-30,1598.03160718
424,2015-08-31,1573.35254964
423,2015-09-01,1558.34599996
422,2015-09-02,1586.75588525
421,2015-09-03,1597.44677358
420,2015-09-06,1600.57029987
419,2015-09-07,1596.69574477
418,2015-09-08,1604.26013216
417,2015-09-09,1595.01784237
416,2015-09-10,1593.73350557
415,2015-09-16,1588.05550941
414,2015-09-17,1586.37307018
413,2015-09-20,1566.00128314
412,2015-09-21,1571.33216385
411,2015-09-24,1514.834362
410,2015-09-29,1483.9164518
409,2015-09-30,1484.50318447
408,2015-10-01,1480.49738867
407,2015-10-06,1506.1359663
406,2015-10-07,1527.18120905
405,2015-10-08,1508.77708683
404,2015-10-11,1505.26674047
403,2015-10-12,1501.43642732
402,2015-10-13,1481.4410239
401,2015-10-14,1499.66987237
400,2015-10-15,1516.73817514
399,2015-10-18,1535.50635844
398,2015-10-19,1529.91239728
397,2015-10-20,1534.16446255
396,2015-10-21,1542.61277235
395,2015-10-22,1537.64856709
394,2015-10-25,1566.4745052
393,2015-10-26,1562.28130749
392,2015-10-27,1552.59944388
391,2015-10-28,1551.53928792
390,2015-10-29,1551.85350213
389,2015-11-01,1551.49696262
388,2015-11-02,1552.5749648
387,2015-11-03,1558.30943053
386,2015-11-04,1558.64607448
385,2015-11-05,1555.04347893
384,2015-11-08,1541.47592165
383,2015-11-09,1536.83023669
382,2015-11-10,1542.28366598
381,2015-11-11,1552.90361607
380,2015-11-12,1543.40353732
379,2015-11-15,1504.84459511
378,2015-11-16,1533.17783855
377,2015-11-17,1542.77681743
376,2015-11-18,1551.60692441
375,2015-11-19,1553.00880037
374,2015-11-22,1552.52371296
373,2015-11-23,1548.16677292
372,2015-11-24,1536.0197843
371,2015-11-25,1535.90315586
370,2015-11-26,1537.84160995
369,2015-11-29,1535.99850838
368,2015-11-30,1538.14151423
367,2015-12-01,1549.04755659
366,2015-12-02,1552.96344803
365,2015-12-03,1538.42328802
364,2015-12-06,1543.85230473
363,2015-12-07,1532.81788394
362,2015-12-08,1521.13326697
361,2015-12-09,1521.14119602
