,date,value
452,2015-07-21,6520.95311377
451,2015-07-22,6536.21909855
450,2015-07-23,6551.52082202
449,2015-07-27,6566.85836784
448,2015-07-28,6582.23181988
447,2015-07-29,6597.64126219
446,2015-07-30,6613.08677903
445,2015-08-02,6628.56845485
444,2015-08-03,6644.0863743
443,2015-08-04,6659.64062223
442,2015-08-05,6675.23128369
441,2015-08-06,6690.85844393
440,2015-08-09,6706.52218839
439,2015-08-10,6722.22260271
438,2015-08-11,6737.95977275
437,2015-08-12,6753.73378455
436,2015-08-13,6769.54472436
435,2015-08-16,6785.39267864
434,2015-08-17,6801.27773402
433,2015-08-18,6817.19997738
432,2015-08-19,6833.15949577
431,2015-08-20,6849.15637645
430,2015-08-23,6865.19070689
429,2015-08-24,6881.26257477
428,2015-08-25,6897.37206796
427,2015-08-26,6913.51927454
426,2015-08-27,6929.7042828
425,2015-08-30,6945.92718125
424,2015-08-31,6962.18805858
423,2015-09-01,6953.85238224
422,2015-09-02,6945.52668603
421,2015-09-03,6937.21095799
420,2015-09-06,6928.90518619
419,2015-09-07,6920.60935871
418,2015-09-08,6912.32346364
417,2015-09-09,6904.0474891
416,2015-09-10,6895.7814232
415,2015-09-16,6887.52525408
414,2015-09-17,6879.2789699
413,2015-09-20,6871.04255881
412,2015-09-21,6862.81600899
411,2015-09-24,6854.59930865
410,2015-09-29,6846.39244598
409,2015-09-30,6838.19540921
408,2015-10-01,6830.00818657
407,2015-10-06,6821.83076632
406,2015-10-07,6813.66313671
405,2015-10-08,6805.50528603
404,2015-10-11,6797.35720257
403,2015-10-12,6789.21887463
402,2015-10-13,6781.09029053
401,2015-10-14,6772.97143861
400,2015-10-15,6764.86230722
399,2015-10-18,6756.76288471
398,2015-10-19,6748.67315946
397,2015-10-20,6740.59311987
396,2015-10-21,6732.52275433
395,2015-10-22,6724.46205127
394,2015-10-25,6716.41099911
393,2015-10-26,6708.3695863
392,2015-10-27,6700.33780129
391,2015-10-28,6692.31563257
390,2015-10-29,6684.30306862
389,2015-11-01,6691.01355149
388,2015-11-02,6697.73077113
387,2015-11-03,6704.4547343
386,2015-11-04,6711.18544776
385,2015-11-05,6717.9229183
384,2015-11-08,6724.6671527
383,2015-11-09,6731.41815774
382,2015-11-10,6738.17594024
381,2015-11-11,6744.94050698
380,2015-11-12,6751.71186478
379,2015-11-15,6758.49002046
378,2015-11-16,6765.27498085
377,2015-11-17,6772.06675277
376,2015-11-18,6778.86534306
375,2015-11-19,6785.67075857
374,2015-11-22,6792.48300615
373,2015-11-23,6799.30209266
372,2015-11-24,6806.12802496
371,2015-11-25,6812.96080993
370,2015-11-26,6819.80045445
369,2015-11-29,6826.64696539
368,2015-11-30,6833.50034967
367,2015-12-01,6840.36061417
366,2015-12-02,6847.2277658
365,2015-12-03,6854.10181148
364,2015-12-06,6860.98275813
363,2015-12-07,6842.10356713
