,date,value
657,2014-09-21,1431.42274432
656,2014-09-22,1429.96930661
655,2014-09-23,1427.93294528
654,2014-09-28,1444.67235863
653,2014-09-29,1448.77492206
652,2014-09-30,1447.38664464
651,2014-10-01,1438.41642649
650,2014-10-02,1446.7003304
649,2014-10-05,1466.07021482
648,2014-10-06,1459.10264869
647,2014-10-07,1458.19283576
646,2014-10-12,1425.54486405
645,2014-10-13,1434.48257499
644,2014-10-14,1408.19476772
643,2014-10-19,1415.02693853
642,2014-10-20,1426.15341179
641,2014-10-21,1431.90831167
640,2014-10-22,1446.60053832
639,2014-10-23,1454.76137702
638,2014-10-26,1452.28241576
637,2014-10-27,1452.2515035
636,2014-10-28,1456.00999176
635,2014-10-29,1450.51391523
634,2014-10-30,1457.15151252
633,2014-11-02,1473.24163695
632,2014-11-03,1485.08509524
631,2014-11-04,1485.03939209
630,2014-11-05,1495.34849408
629,2014-11-06,1493.26386728
628,2014-11-09,1491.04988937
627,2014-11-10,1491.11464529
626,2014-11-11,1491.04107102
625,2014-11-12,1489.91753294
624,2014-11-13,1493.9889321
623,2014-11-16,1483.2460525
622,2014-11-17,1493.56382997
621,2014-11-18,1498.74040763
620,2014-11-19,1500.01104471
619,2014-11-20,1496.18389863
618,2014-11-23,1491.15377269
617,2014-11-24,1484.49283644
616,2014-11-25,1482.84627753
615,2014-11-26,1503.77960404
614,2014-11-27,1512.24559279
613,2014-11-30,1513.11802547
612,2014-12-01,1510.99215868
611,2014-12-02,1514.36752737
610,2014-12-03,1525.8239322
609,2014-12-04,1529.96639344
608,2014-12-07,1535.91041045
607,2014-12-08,1530.03518019
606,2014-12-09,1510.91471431
605,2014-12-10,1514.77456613
604,2014-12-11,1519.553509
603,2014-12-14,1494.26684284
602,2014-12-15,1500.93550979
601,2014-12-16,1493.97828858
600,2014-12-17,1490.31614851
599,2014-12-18,1517.9955939
598,2014-12-21,1539.28351446
597,2014-12-22,1525.04157661
596,2014-12-23,1514.91780449
595,2014-12-24,1511.29090675
594,2014-12-25,1507.75170481
593,2014-12-28,1509.48091867
592,2014-12-29,1502.9633322
591,2014-12-30,1492.42338949
590,2014-12-31,1504.03849286
589,2015-01-01,1503.80576804
588,2015-01-04,1500.09398754
587,2015-01-05,1495.35571619
586,2015-01-06,1493.66098451
585,2015-01-07,1510.7146415
584,2015-01-08,1529.98366621
583,2015-01-11,1515.10118609
582,2015-01-12,1516.98254609
581,2015-01-13,1531.12199335
580,2015-01-14,1507.82036312
579,2015-01-15,1511.76769471
578,2015-01-18,1516.72022041
577,2015-01-19,1509.08602726
576,2015-01-20,1520.62482687
575,2015-01-21,1517.92007627
574,2015-01-22,1517.58448035
573,2015-01-25,1532.66935479
572,2015-01-26,1535.3774759
571,2015-01-27,1524.0104681
570,2015-01-28,1521.40992889
569,2015-01-29,1498.5079854
568,2015-02-01,1496.73610444
567,2015-02-02,1498.06939411
566,2015-02-03,1501.98697828
565,2015-02-04,1501.11425037
564,2015-02-05,1508.80874139
563,2015-02-08,1515.29540245
562,2015-02-09,1504.07246311
561,2015-02-10,1501.27404477
560,2015-02-11,1502.43050982
559,2015-02-12,1500.51779874
558,2015-02-15,1503.46839173
557,2015-02-16,1506.60816908
556,2015-02-17,1509.83947838
555,2015-02-18,1509.80965404
554,2015-02-19,1509.68568712
553,2015-02-22,1517.62279325
552,2015-02-23,1534.11302234
551,2015-02-24,1541.81578684
550,2015-02-25,1540.93799731
549,2015-02-26,1552.66693548
548,2015-03-01,1568.91568788
547,2015-03-02,1568.05486264
546,2015-03-03,1558.09411191
545,2015-03-04,1561.43080128
544,2015-03-08,1575.01484768
543,2015-03-09,1577.06620997
542,2015-03-10,1575.5664169
541,2015-03-11,1599.69812125
540,2015-03-12,1618.89819406
539,2015-03-15,1615.77530241
538,2015-03-16,1626.88319775
537,2015-03-18,1645.46873063
536,2015-03-19,1663.99888933
535,2015-03-22,1684.69194647
534,2015-03-23,1674.45519906
533,2015-03-24,1657.189518
532,2015-03-25,1660.69639988
531,2015-03-26,1649.09251102
530,2015-03-29,1663.83673771
529,2015-03-30,1664.55316933
528,2015-03-31,1673.01895968
527,2015-04-01,1664.36582064
526,2015-04-02,1680.80071565
525,2015-04-05,1682.49637535
524,2015-04-06,1685.60962641
523,2015-04-07,1714.51042513
522,2015-04-08,1703.24148782
521,2015-04-12,1768.28637061
520,2015-04-13,1779.97433611
519,2015-04-14,1764.35952004
518,2015-04-15,1774.44151494
517,2015-04-16,1770.48802645
516,2015-04-19,1723.7496454
515,2015-04-20,1733.51802761
514,2015-04-21,1747.53753833
513,2015-04-26,1739.21930663
512,2015-04-27,1722.39732285
511,2015-04-28,1675.78874746
510,2015-04-29,1674.93425213
509,2015-04-30,1666.7210734
508,2015-05-03,1676.21594963
507,2015-05-04,1682.66677743
506,2015-05-05,1668.29739056
505,2015-05-06,1659.98864098
504,2015-05-07,1654.47770863
503,2015-05-10,1674.61380498
502,2015-05-11,1678.0179326
501,2015-05-12,1667.59568914
500,2015-05-13,1676.10071227
499,2015-05-14,1676.83683833
498,2015-05-17,1672.25287087
497,2015-05-18,1695.66439377
496,2015-05-19,1721.38639636
495,2015-05-20,1716.93380044
494,2015-05-21,1732.39311978
493,2015-05-25,1724.21830321
492,2015-05-26,1708.36827892
491,2015-05-27,1701.69876617
490,2015-05-28,1695.18026526
489,2015-05-31,1693.26072239
488,2015-06-01,1699.70248175
487,2015-06-02,1691.41597498
486,2015-06-03,1699.7601811
485,2015-06-04,1702.27987539
484,2015-06-07,1699.50079744
483,2015-06-08,1695.54888041
482,2015-06-09,1675.28895819
481,2015-06-10,1672.58098329
480,2015-06-11,1682.04319364
479,2015-06-14,1686.60611043
478,2015-06-15,1667.25483706
